hh_id,psu,strata,weight,d_cm,d_nutr,d_satt,d_educ,d_elct,d_sani,d_wtr,d_hsg,d_ckfl,d_asst,sex_Male,sex_Female,agec7_0-4,agec7_5-9,agec7_10-14,agec7_15-17,agec7_18-59,agec7_60+,hhsize,region,area
50908,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,0,5,0,0,2,0,3,0,5,Dedza,rural
50909,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,2,0,1,0,1,2,0,4,Dedza,rural
50910,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,2,0,2,2,0,0,1,5,Dedza,rural
50911,509,Dedza Rural,1.5917673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Dedza,rural
50912,509,Dedza Rural,1.5917673,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,4,1,2,0,1,0,2,0,5,Dedza,rural
50913,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,3,3,1,2,1,0,2,0,6,Dedza,rural
50914,509,Dedza Rural,1.5917673,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,4,0,2,1,1,1,0,5,Dedza,rural
50915,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1.0,0,2,2,2,1,0,0,1,0,4,Dedza,rural
50916,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,1,0,0,1,0,1,2,4,Dedza,rural
50917,509,Dedza Rural,1.5917673,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,3,1,2,0,0,1,0,4,Dedza,rural
50918,509,Dedza Rural,1.5917673,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,3,6,3,2,0,1,3,0,9,Dedza,rural
50919,509,Dedza Rural,1.5917673,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,3,1,1,1,0,1,0,4,Dedza,rural
50920,509,Dedza Rural,1.5917673,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,1,0,1,0,0,1,0,2,Dedza,rural
50921,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,1,0,0,1,0,2,0,3,Dedza,rural
50922,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,1,6,0,2,1,0,3,1,7,Dedza,rural
50923,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,2,0,0,2,0,3,0,5,Dedza,rural
50924,509,Dedza Rural,1.5917673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,1,1,0,0,0,0,2,0,2,Dedza,rural
51001,510,Dedza Rural,2.0705569,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,1,1,1,0,0,2,0,4,Dedza,rural
51002,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,4,1,0,0,0,1,4,0,5,Dedza,rural
51003,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,2,0,0,0,0,4,0,4,Dedza,rural
51004,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,5,1,0,0,1,1,4,0,6,Dedza,rural
51005,510,Dedza Rural,2.0705569,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Dedza,rural
51006,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,3,1,1,0,0,0,3,0,4,Dedza,rural
51007,510,Dedza Rural,2.0705569,0.0,,0.0,0.0,1.0,0.0,1.0,1,1.0,0,2,2,1,1,0,0,2,0,4,Dedza,rural
51008,510,Dedza Rural,2.0705569,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,1,3,1,0,0,1,1,1,1,4,Dedza,rural
51009,510,Dedza Rural,2.0705569,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1,3,1,0,1,0,2,0,1,4,Dedza,rural
51010,510,Dedza Rural,2.0705569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,6,2,1,0,2,1,4,0,8,Dedza,rural
51011,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,2,2,1,1,0,0,2,0,4,Dedza,rural
51012,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,2,2,0,1,0,1,1,1,4,Dedza,rural
51013,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Dedza,rural
51014,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,2,0,1,0,1,0,1,3,Dedza,rural
51015,510,Dedza Rural,2.0705569,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Dedza,rural
51016,510,Dedza Rural,2.0705569,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1,3,3,0,0,2,0,3,1,6,Dedza,rural
51017,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,3,1,1,1,0,0,2,0,4,Dedza,rural
51018,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,2,2,0,0,0,2,0,4,Dedza,rural
51019,510,Dedza Rural,2.0705569,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,2,1,1,0,0,2,0,4,Dedza,rural
51020,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,2,0,1,0,1,0,1,3,Dedza,rural
51021,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,2,0,1,1,1,0,1,4,Dedza,rural
51022,510,Dedza Rural,2.0705569,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,3,0,1,2,0,0,2,5,Dedza,rural
51023,510,Dedza Rural,2.0705569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,3,1,0,0,1,1,1,4,Dedza,rural
51024,510,Dedza Rural,2.0705569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Dedza,rural
51101,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,2,1,1,0,0,2,1,5,Dedza,rural
51102,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,4,1,0,0,1,1,1,2,5,Dedza,rural
51103,511,Dedza Rural,1.6571298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Dedza,rural
51104,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,3,0,2,0,0,3,0,5,Dedza,rural
51105,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,2,1,0,0,1,0,1,3,Dedza,rural
51106,511,Dedza Rural,1.6571298,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,2,1,0,0,0,0,1,2,3,Dedza,rural
51107,511,Dedza Rural,1.6571298,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,1,2,1,0,0,0,2,0,3,Dedza,rural
51108,511,Dedza Rural,1.6571298,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,2,3,1,1,1,0,2,0,5,Dedza,rural
51109,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Dedza,rural
51110,511,Dedza Rural,1.6571298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,1,4,3,1,0,1,1,4,0,7,Dedza,rural
51111,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,2,1,0,1,0,0,1,1,3,Dedza,rural
51112,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Dedza,rural
51113,511,Dedza Rural,1.6571298,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,3,0,0,2,0,1,1,4,Dedza,rural
51114,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,3,1,0,0,2,0,2,0,4,Dedza,rural
51115,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,3,1,0,1,1,1,1,0,4,Dedza,rural
51116,511,Dedza Rural,1.6571298,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,0,2,0,0,0,0,1,1,2,Dedza,rural
51117,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,0,2,0,0,0,0,2,0,2,Dedza,rural
51118,511,Dedza Rural,1.6571298,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,4,0,1,1,1,2,0,5,Dedza,rural
51119,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,4,0,3,0,0,2,0,5,Dedza,rural
51120,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,4,1,0,1,1,1,2,0,5,Dedza,rural
51121,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,1,0,0,0,0,1,0,0,1,Dedza,rural
51123,511,Dedza Rural,1.6571298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,2,4,0,0,2,1,3,0,6,Dedza,rural
51124,511,Dedza Rural,1.6571298,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0,4,1,0,1,1,1,2,0,5,Dedza,rural
51201,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Dedza,rural
51202,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,5,1,0,2,2,0,2,0,6,Dedza,rural
51203,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,3,2,0,0,1,2,2,0,5,Dedza,rural
51204,512,Dedza Rural,1.0912585,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,1,1,0,0,0,1,0,2,Dedza,rural
51205,512,Dedza Rural,1.0912585,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,5,1,2,0,1,3,0,7,Dedza,rural
51207,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,1,1,0,0,0,1,0,2,Dedza,rural
51208,512,Dedza Rural,1.0912585,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,2,0,0,1,0,2,0,3,Dedza,rural
51209,512,Dedza Rural,1.0912585,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,3,1,1,0,0,3,0,5,Dedza,rural
51210,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,0,3,1,1,0,0,1,0,3,Dedza,rural
51211,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,3,2,1,2,0,0,2,0,5,Dedza,rural
51212,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,1,0,0,0,0,0,2,2,Dedza,rural
51213,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0,1,1,0,0,0,0,2,0,2,Dedza,rural
51214,512,Dedza Rural,1.0912585,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,4,2,1,2,0,1,2,0,6,Dedza,rural
51215,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,2,1,0,1,0,1,0,3,Dedza,rural
51216,512,Dedza Rural,1.0912585,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,3,3,2,1,1,0,2,0,6,Dedza,rural
51217,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Dedza,rural
51219,512,Dedza Rural,1.0912585,0.0,0.0,0.0,,1.0,1.0,1.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Dedza,rural
51220,512,Dedza Rural,1.0912585,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,4,3,2,1,1,1,2,0,7,Dedza,rural
51222,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,1,0,1,0,0,1,0,2,Dedza,rural
51223,512,Dedza Rural,1.0912585,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,2,2,2,1,0,0,1,0,4,Dedza,rural
51224,512,Dedza Rural,1.0912585,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1,3,3,0,2,0,2,2,0,6,Dedza,rural
51301,513,Dedza Rural,1.9691283,0.0,0.0,0.0,,1.0,1.0,1.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Dedza,rural
51302,513,Dedza Rural,1.9691283,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,2,2,1,0,0,0,2,1,4,Dedza,rural
51303,513,Dedza Rural,1.9691283,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,2,2,0,1,0,1,0,4,Dedza,rural
51304,513,Dedza Rural,1.9691283,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,4,2,1,2,1,0,2,0,6,Dedza,rural
51305,513,Dedza Rural,1.9691283,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,0,5,4,1,2,1,1,3,1,9,Dedza,rural
51306,513,Dedza Rural,1.9691283,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,1,5,3,1,1,2,1,3,0,8,Dedza,rural
51308,513,Dedza Rural,1.9691283,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,3,2,0,0,0,2,0,4,Dedza,rural
51309,513,Dedza Rural,1.9691283,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,3,2,1,1,0,1,0,5,Dedza,rural
51310,513,Dedza Rural,1.9691283,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,4,3,1,1,0,1,3,1,7,Dedza,rural
51311,513,Dedza Rural,1.9691283,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,1,1,0,0,0,1,0,2,Dedza,rural
51312,513,Dedza Rural,1.9691283,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,0,2,1,0,0,0,1,0,2,Dedza,rural
51313,513,Dedza Rural,1.9691283,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,0,3,1,1,0,0,1,0,3,Dedza,rural
51314,513,Dedza Rural,1.9691283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0,4,3,1,1,1,1,3,0,7,Dedza,rural
51315,513,Dedza Rural,1.9691283,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,1,1,0,0,0,1,0,2,Dedza,rural
51316,513,Dedza Rural,1.9691283,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1,0,5,0,3,0,1,0,1,5,Dedza,rural
51317,513,Dedza Rural,1.9691283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,4,1,1,3,0,0,1,0,5,Dedza,rural
51318,513,Dedza Rural,1.9691283,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1.0,1,1,4,2,0,2,0,1,0,5,Dedza,rural
51319,513,Dedza Rural,1.9691283,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0,0,4,5,0,3,2,1,3,0,9,Dedza,rural
51320,513,Dedza Rural,1.9691283,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,2,3,1,1,1,0,2,0,5,Dedza,rural
51321,513,Dedza Rural,1.9691283,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,2,3,0,1,2,1,1,0,5,Dedza,rural
51322,513,Dedza Rural,1.9691283,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Dedza,rural
51323,513,Dedza Rural,1.9691283,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0,1,3,1,1,0,0,2,0,4,Dedza,rural
51324,513,Dedza Rural,1.9691283,,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,0,2,1,0,0,0,1,0,2,Dedza,rural
51401,514,Dedza Rural,1.5048988,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,4,2,1,2,1,0,2,0,6,Dedza,rural
51402,514,Dedza Rural,1.5048988,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,2,3,1,1,1,0,1,1,5,Dedza,rural
51403,514,Dedza Rural,1.5048988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1,4,3,0,1,1,2,3,0,7,Dedza,rural
51404,514,Dedza Rural,1.5048988,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,3,2,2,1,0,0,2,0,5,Dedza,rural
51405,514,Dedza Rural,1.5048988,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,1,1,0,0,0,0,1,2,Dedza,rural
51406,514,Dedza Rural,1.5048988,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,2,2,2,0,0,0,2,0,4,Dedza,rural
51408,514,Dedza Rural,1.5048988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,1,2,1,0,0,0,2,0,3,Dedza,rural
51409,514,Dedza Rural,1.5048988,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,3,1,0,0,0,2,2,0,4,Dedza,rural
51410,514,Dedza Rural,1.5048988,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1,3,4,2,2,0,1,2,0,7,Dedza,rural
51411,514,Dedza Rural,1.5048988,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,2,3,3,0,0,0,2,0,5,Dedza,rural
51412,514,Dedza Rural,1.5048988,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,1,4,0,3,0,1,1,0,5,Dedza,rural
51413,514,Dedza Rural,1.5048988,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1,3,6,4,0,0,1,4,0,9,Dedza,rural
51414,514,Dedza Rural,1.5048988,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1,3,3,2,2,0,0,1,1,6,Dedza,rural
51415,514,Dedza Rural,1.5048988,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Dedza,rural
51416,514,Dedza Rural,1.5048988,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,2,1,0,0,0,0,2,1,3,Dedza,rural
51417,514,Dedza Rural,1.5048988,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,1.0,0,4,3,1,1,1,2,2,0,7,Dedza,rural
51418,514,Dedza Rural,1.5048988,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,1,0,0,0,0,2,0,2,Dedza,rural
51419,514,Dedza Rural,1.5048988,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,3,2,1,0,2,0,2,0,5,Dedza,rural
51421,514,Dedza Rural,1.5048988,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,3,3,1,1,1,1,2,0,6,Dedza,rural
51422,514,Dedza Rural,1.5048988,0.0,,0.0,1.0,0.0,1.0,0.0,1,1.0,0,2,3,1,1,1,0,2,0,5,Dedza,rural
51423,514,Dedza Rural,1.5048988,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1.0,0,2,3,1,1,1,0,2,0,5,Dedza,rural
51424,514,Dedza Rural,1.5048988,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,1,4,2,1,1,1,1,2,0,6,Dedza,rural
51501,515,Dedza Rural,1.9976013,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,3,1,0,1,0,1,1,4,Dedza,rural
51502,515,Dedza Rural,1.9976013,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,1,2,1,1,0,0,1,0,3,Dedza,rural
51503,515,Dedza Rural,1.9976013,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0,1,4,2,1,0,0,2,0,5,Dedza,rural
51505,515,Dedza Rural,1.9976013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,6,2,1,1,1,2,0,7,Dedza,rural
51506,515,Dedza Rural,1.9976013,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,1.0,1,1,1,0,0,0,0,1,1,2,Dedza,rural
51507,515,Dedza Rural,1.9976013,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1.0,1,2,3,0,1,2,0,2,0,5,Dedza,rural
51508,515,Dedza Rural,1.9976013,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,3,4,0,2,1,1,3,0,7,Dedza,rural
51509,515,Dedza Rural,1.9976013,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,0,0,0,0,0,1,0,1,Dedza,rural
51510,515,Dedza Rural,1.9976013,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,4,0,1,2,1,0,2,6,Dedza,rural
51511,515,Dedza Rural,1.9976013,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,5,2,1,1,0,3,0,7,Dedza,rural
51512,515,Dedza Rural,1.9976013,0.0,0.0,0.0,,1.0,1.0,1.0,1,1.0,1,2,2,2,0,0,0,2,0,4,Dedza,rural
51513,515,Dedza Rural,1.9976013,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1,1.0,1,2,3,1,1,0,0,3,0,5,Dedza,rural
51514,515,Dedza Rural,1.9976013,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,1.0,1,2,5,1,1,1,1,2,1,7,Dedza,rural
51515,515,Dedza Rural,1.9976013,0.0,1.0,0.0,,1.0,1.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Dedza,rural
51516,515,Dedza Rural,1.9976013,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1,2,2,0,3,0,0,0,1,4,Dedza,rural
51517,515,Dedza Rural,1.9976013,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,3,4,1,1,1,0,4,0,7,Dedza,rural
51518,515,Dedza Rural,1.9976013,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,0,2,2,1,1,1,0,1,0,4,Dedza,rural
51519,515,Dedza Rural,1.9976013,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,4,6,2,3,1,2,1,1,10,Dedza,rural
51521,515,Dedza Rural,1.9976013,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,3,0,1,1,1,1,0,4,Dedza,rural
51522,515,Dedza Rural,1.9976013,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1,3,5,1,3,1,1,1,1,8,Dedza,rural
51523,515,Dedza Rural,1.9976013,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1,2,2,0,2,1,0,0,1,4,Dedza,rural
51524,515,Dedza Rural,1.9976013,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,1,5,1,2,0,0,2,1,6,Dedza,rural
51601,516,Dedza Rural,2.2835922,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1.0,1,1,4,1,2,0,0,2,0,5,Dedza,rural
51602,516,Dedza Rural,2.2835922,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1,5,2,2,2,1,1,1,0,7,Dedza,rural
51603,516,Dedza Rural,2.2835922,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,Dedza,rural
51604,516,Dedza Rural,2.2835922,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1,1.0,1,1,1,1,0,0,0,1,0,2,Dedza,rural
51605,516,Dedza Rural,2.2835922,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1.0,1,3,1,2,0,0,0,2,0,4,Dedza,rural
51606,516,Dedza Rural,2.2835922,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1.0,1,3,3,1,1,2,0,2,0,6,Dedza,rural
51607,516,Dedza Rural,2.2835922,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Dedza,rural
51608,516,Dedza Rural,2.2835922,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,3,4,0,2,1,1,3,0,7,Dedza,rural
51609,516,Dedza Rural,2.2835922,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Dedza,rural
51610,516,Dedza Rural,2.2835922,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,1.0,0,4,3,1,2,1,0,3,0,7,Dedza,rural
51611,516,Dedza Rural,2.2835922,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Dedza,rural
51612,516,Dedza Rural,2.2835922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0,2,1,1,0,0,0,2,0,3,Dedza,rural
51613,516,Dedza Rural,2.2835922,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,1,2,0,1,0,0,1,1,3,Dedza,rural
51614,516,Dedza Rural,2.2835922,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,1,1,1,0,1,0,0,1,0,2,Dedza,rural
51615,516,Dedza Rural,2.2835922,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,2,4,0,2,3,0,1,0,6,Dedza,rural
51616,516,Dedza Rural,2.2835922,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,2,1,1,0,0,0,2,0,3,Dedza,rural
51617,516,Dedza Rural,2.2835922,0.0,,0.0,1.0,1.0,1.0,0.0,1,1.0,1,1,2,1,0,0,0,2,0,3,Dedza,rural
51618,516,Dedza Rural,2.2835922,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1,3,3,1,3,1,0,1,0,6,Dedza,rural
51619,516,Dedza Rural,2.2835922,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1,3,2,0,1,0,1,3,0,5,Dedza,rural
